------------ Data File Created By ActiGraph GT3X+ ActiLife v6.10.2 Firmware v1.1.0 date format M/d/yyyy at 50 Hz  Filter Normal -----------
Serial Number: MOS2A45130028
Start Time 13:42:00
Start Date 5/1/2014
Epoch Period (hh:mm:ss) 00:00:00
Download Time 14:02:00
Download Date 5/1/2014
Current Memory Address: 0
Current Battery Voltage: 4.19     Mode = 12
--------------------------------------------------
5/1/2014 13:42:00.000,0.609,0.223,-0.66
5/1/2014 13:42:00.020,0.582,0.074,-0.066
5/1/2014 13:42:00.040,0.859,0.355,-0.352
5/1/2014 13:42:00.060,0.902,0.387,-0.379
5/1/2014 13:42:00.080,0.918,0.383,-0.383
5/1/2014 13:42:00.100,0.945,0.379,-0.391
5/1/2014 13:42:00.120,0.934,0.406,-0.387
5/1/2014 13:42:00.140,0.949,0.402,-0.383
5/1/2014 13:42:00.160,0.938,0.406,-0.367
5/1/2014 13:42:00.180,0.906,0.422,-0.332
5/1/2014 13:42:00.200,0.867,0.457,-0.289
5/1/2014 13:42:00.220,0.852,0.473,-0.289
5/1/2014 13:42:00.240,0.855,0.492,-0.305
5/1/2014 13:42:00.260,0.848,0.496,-0.297
5/1/2014 13:42:00.280,0.813,0.516,-0.262
5/1/2014 13:42:00.300,0.777,0.539,-0.223
5/1/2014 13:42:00.320,0.758,0.539,-0.215
5/1/2014 13:42:00.340,0.758,0.531,-0.203
5/1/2014 13:42:00.360,0.785,0.508,-0.223
5/1/2014 13:42:00.380,0.805,0.512,-0.266
5/1/2014 13:42:00.400,0.805,0.547,-0.301
5/1/2014 13:42:00.420,0.801,0.566,-0.293
5/1/2014 13:42:00.440,0.789,0.563,-0.25
5/1/2014 13:42:00.460,0.766,0.578,-0.211
5/1/2014 13:42:00.480,0.758,0.586,-0.195
5/1/2014 13:42:00.500,0.781,0.594,-0.215
5/1/2014 13:42:00.520,0.813,0.574,-0.223
5/1/2014 13:42:00.540,0.816,0.57,-0.23
5/1/2014 13:42:00.560,0.793,0.586,-0.223
5/1/2014 13:42:00.580,0.781,0.598,-0.211
5/1/2014 13:42:00.600,0.754,0.605,-0.199
5/1/2014 13:42:00.620,0.754,0.59,-0.18
5/1/2014 13:42:00.640,0.754,0.582,-0.18
5/1/2014 13:42:00.660,0.758,0.586,-0.195
5/1/2014 13:42:00.680,0.789,0.563,-0.211
5/1/2014 13:42:00.700,0.801,0.563,-0.215
5/1/2014 13:42:00.720,0.789,0.566,-0.211
5/1/2014 13:42:00.740,0.781,0.57,-0.211
5/1/2014 13:42:00.760,0.805,0.566,-0.227
5/1/2014 13:42:00.780,0.828,0.555,-0.254
5/1/2014 13:42:00.800,0.848,0.547,-0.27
5/1/2014 13:42:00.820,0.852,0.547,-0.277
5/1/2014 13:42:00.840,0.84,0.563,-0.273
5/1/2014 13:42:00.860,0.836,0.563,-0.246
5/1/2014 13:42:00.880,0.816,0.551,-0.227
5/1/2014 13:42:00.900,0.813,0.551,-0.23
5/1/2014 13:42:00.920,0.832,0.551,-0.254
5/1/2014 13:42:00.940,0.848,0.551,-0.273
5/1/2014 13:42:00.960,0.832,0.566,-0.258
5/1/2014 13:42:00.980,0.824,0.574,-0.25
5/1/2014 13:42:01.000,0.813,0.555,-0.23
5/1/2014 13:42:01.020,0.813,0.539,-0.223
5/1/2014 13:42:01.040,0.809,0.535,-0.227
5/1/2014 13:42:01.060,0.797,0.551,-0.234
5/1/2014 13:42:01.080,0.797,0.563,-0.242
5/1/2014 13:42:01.100,0.805,0.563,-0.238
5/1/2014 13:42:01.120,0.816,0.543,-0.227
5/1/2014 13:42:01.140,0.813,0.547,-0.242
5/1/2014 13:42:01.160,0.836,0.539,-0.242
5/1/2014 13:42:01.180,0.816,0.543,-0.246
5/1/2014 13:42:01.200,0.762,0.633,-0.25
5/1/2014 13:42:01.220,0.758,0.625,-0.207
5/1/2014 13:42:01.240,0.785,0.551,-0.199
5/1/2014 13:42:01.260,0.785,0.563,-0.215
5/1/2014 13:42:01.280,0.781,0.566,-0.215
5/1/2014 13:42:01.300,0.789,0.559,-0.219
5/1/2014 13:42:01.320,0.785,0.555,-0.223
5/1/2014 13:42:01.340,0.797,0.547,-0.215
5/1/2014 13:42:01.360,0.801,0.543,-0.227
5/1/2014 13:42:01.380,0.809,0.551,-0.254
5/1/2014 13:42:01.400,0.816,0.547,-0.273
5/1/2014 13:42:01.420,0.848,0.516,-0.266
5/1/2014 13:42:01.440,0.867,0.496,-0.262
5/1/2014 13:42:01.460,0.855,0.504,-0.258
5/1/2014 13:42:01.480,0.848,0.492,-0.246
5/1/2014 13:42:01.500,0.84,0.48,-0.262
5/1/2014 13:42:01.520,0.852,0.477,-0.27
5/1/2014 13:42:01.540,0.867,0.477,-0.281
5/1/2014 13:42:01.560,0.875,0.465,-0.285
5/1/2014 13:42:01.580,0.883,0.445,-0.277
5/1/2014 13:42:01.600,0.895,0.422,-0.27
5/1/2014 13:42:01.620,0.887,0.414,-0.285
5/1/2014 13:42:01.640,0.867,0.426,-0.277
5/1/2014 13:42:01.660,0.844,0.441,-0.258
5/1/2014 13:42:01.680,0.828,0.453,-0.27
5/1/2014 13:42:01.700,0.844,0.445,-0.281
5/1/2014 13:42:01.720,0.863,0.445,-0.289
